assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
9940882,3555,Callicebus personatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,personatus,,,,"(É. Geoffroy, 1812)",Vulnerable,A2c,3.1,Decreasing,Global
10029276,3708,Campellolebias brucei,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Campellolebias,brucei,,,,"Vaz-Ferreira &amp; Sierra de Soriano, 1974",Vulnerable,B1+3bd,2.3,,Global
10124862,3851,Carcharhinus limbatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,limbatus,,,,"(Müller &amp; Henle, 1839)",Near Threatened,,3.1,Unknown,Global
10130397,3853,Carcharhinus plumbeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,plumbeus,,,,"(Nardo, 1827)",Vulnerable,A2bd+4bd,3.1,Decreasing,Global
10132481,3854,Carcharias taurus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ODONTASPIDIDAE,Carcharias,taurus,,,,"Rafinesque, 1810",Vulnerable,A2ab+3d,3.1,Unknown,Global
10176517,39297,Leptolebias marmoratus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Leptolebias,marmoratus,,,,"(Ladiges, 1934)",Vulnerable,B1+2ac+3bd,2.3,,Global
10176741,39298,Notholebias minimus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Notholebias,minimus,,,,"(Myers, 1942)",Vulnerable,B1+2ac+3bd,2.3,,Global
10176941,39299,Leptopanchax opalescens,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Leptopanchax,opalescens,,,,"(Myers, 1942)",Vulnerable,B1+2ac+3bd,2.3,,Global
10182758,39368,Carcharhinus brevipinna,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,brevipinna,,,,"(Müller &amp; Henle, 1839)",Near Threatened,,3.1,Unknown,Global
10187195,39372,Carcharhinus leucas,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,leucas,,,,"(Müller &amp; Henle, 1839)",Near Threatened,,3.1,Unknown,Global
10215463,39359,Mustelus canis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,canis,,,,"(Mitchill, 1815)",Near Threatened,,3.1,Unknown,Global
10231645,39415,Aetobatus narinari,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,narinari,,,,"(Euphrasen, 1790)",Near Threatened,,3.1,Decreasing,Global
10280801,39902,Bothrops pirajai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,pirajai,,,,"Amaral, 1923",Vulnerable,A1c,2.3,Decreasing,Global
10281308,39904,Corallus cropanii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Corallus,cropanii,,,,"(Hoge, 1953)",Endangered,"B1ab(i,ii,iii)",3.1,Unknown,Global
10281698,39905,Calamodontophis paucidens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Calamodontophis,paucidens,,,,"(Amaral, 1935)",Vulnerable,B1+2c,2.3,Decreasing,Global
10281844,39906,Calamodontophis ronaldoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Calamodontophis,ronaldoi,,,,"Franco, de Carvalho Cintra &amp; de Lema, 2006",Endangered,B1+2c,2.3,Unknown,Global
10281977,39907,Anisolepis undulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LEIOSAURIDAE,Anisolepis,undulatus,,,,"(Wiegmann, 1834)",Vulnerable,B1+2c,2.3,Unknown,Global
10282088,39908,Liolaemus occipitalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,occipitalis,,,,"Boulenger, 1885",Vulnerable,B1+2bc,2.3,Decreasing,Global
10283351,39912,Mico leucippe,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,leucippe,,,,"(Thomas, 1922)",Vulnerable,A2c,3.1,Decreasing,Global
10292634,39930,Callicebus melanochir,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,melanochir,,,,"Wied-Neuwied, 1820",Vulnerable,A2c,3.1,Decreasing,Global
10294282,39943,Callicebus nigrifrons,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,nigrifrons,,,,"(Spix, 1823)",Near Threatened,,3.1,Decreasing,Global
10297332,39954,Callicebus coimbrai,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,coimbrai,,,,"Kobayashi &amp; Langguth, 1999",Endangered,"B1ab(ii,iii); C2a(i)",3.1,Decreasing,Global
10297662,39956,Chiropotes satanas,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,satanas,,,,"(Hoffmannsegg, 1807)",Critically Endangered,A2c+3c,3.1,Decreasing,Global
10304617,4002,Castalia martensi,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,HYRIIDAE,Castalia,martensi,,,,"Thewing, 1891",Vulnerable,A1ae,2.3,,Global
10551730,41741,Carcharhinus brachyurus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,brachyurus,,,,"(Günther, 1870)",Near Threatened,,3.1,Unknown,Global
10572878,41823,Heptranchias perlo,ANIMALIA,CHORDATA,HEXANCHIFORMES,CHONDRICHTHYES,HEXANCHIDAE,Heptranchias,perlo,,,,"(Bonnaterre, 1788)",Near Threatened,,3.1,Unknown,Global
10830166,43892,Chiropotes utahickae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,utahickae,,,,"Hershkovitz, 1985",Endangered,A3cd,3.1,Decreasing,Global
10908329,44581,Mustelus fasciatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,fasciatus,,,,"(Garman, 1913)",Critically Endangered,A2abd+3bd+4abd,3.1,Decreasing,Global
10909330,44586,Schroederichthys saurisqualus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Schroederichthys,saurisqualus,,,,"Soto, 2001",Vulnerable,"B1ab(iii,v)",3.1,Unknown,Global
10912274,44595,Rhinoptera brasiliensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,brasiliensis,,,,"Müller, 1836",Endangered,"A2abcd+3bcd+4abcd; B1ab(i,iii,v)",3.1,Decreasing,Global
10921544,44575,Atlantoraja castelnaui,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,castelnaui,,,,"(Miranda Ribeiro, 1907)",Endangered,A2bd+3bd+4bd,3.1,Decreasing,Global
10921737,44577,Benthobatis kreffti,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Benthobatis,kreffti,,,,"Rincón, Stehmann &amp; Vooren, 2001",Vulnerable,B1ab(v),3.1,Unknown,Global
10921845,44578,Galeus mincaronei,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Galeus,mincaronei,,,,"Soto, 2001",Vulnerable,B1ab(v),3.1,Decreasing,Global
10931230,44642,Sympterygia acuta,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Sympterygia,acuta,,,,"Garman, 1877",Vulnerable,A2bd,3.1,Decreasing,Global
10932771,44656,Gurgesiella dorsalifera,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GURGESIELLIDAE,Gurgesiella,dorsalifera,,,,"McEachran &amp; Compagno, 1980",Vulnerable,B1ab(v),3.1,Decreasing,Global
10961829,44993,Discopyge tschudii,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Discopyge,tschudii,,,,"Heckel, 1846",Near Threatened,,3.1,Decreasing,Global
11037468,4615,Chelonia mydas,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Chelonia,mydas,,,,"(Linnaeus, 1758)",Endangered,A2bd,3.1,Decreasing,Global
11050246,46344,Bothrops alcatraz,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothrops,alcatraz,,,,"Marques, Martins &amp; Sazima, 2002",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
11085894,4685,Chiropotes albinasus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,albinasus,,,,"(I. Geoffroy &amp; Deville, 1848)",Endangered,A3cd,3.1,Decreasing,Global
11166846,54555,Atelopus spumarius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,spumarius,,,,"Cope, 1871",Vulnerable,A3ce,3.1,Decreasing,Global
11204563,54807,Dendrophryniscus carvalhoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Dendrophryniscus,carvalhoi,,,,"Izecksohn, 1994",Endangered,B1ab(iii),3.1,Decreasing,Global
11208647,54819,Melanophryniscus devincenzii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,devincenzii,,,,"Klappenbach, 1968",Endangered,B2ab(iii),3.1,Decreasing,Global
11209178,54820,Melanophryniscus dorsalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,dorsalis,,,,"(Mertens, 1933)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
11210082,54823,Melanophryniscus macrogranulosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,macrogranulosus,,,,"Braun, 1973",Vulnerable,B1ab(iii),3.1,Decreasing,Global
11210277,54824,Melanophryniscus montevidensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,montevidensis,,,,"(Phillippi, 1902)",Vulnerable,"A2ac; B1ab(iii,iv,v)",3.1,Decreasing,Global
11211264,54828,Melanophryniscus sanmartini,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,sanmartini,,,,"Klappenbach, 1968",Near Threatened,,3.1,Stable,Global
11215977,54851,Oreophrynella macconnelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Oreophrynella,macconnelli,,,,"Boulenger, 1900",Vulnerable,D2,3.1,Stable,Global
11216183,54853,Oreophrynella quelchii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Oreophrynella,quelchii,,,,"(Boulenger, 1895)",Vulnerable,D2,3.1,Stable,Global
11255268,55122,Allobates olfersioides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Allobates,olfersioides,,,,"(Lutz, 1925)",Vulnerable,A2a; B2ab(iii),3.1,Decreasing,Global
11300769,55461,Boana cymbalum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,cymbalum,,,,"(Bokermann, 1963)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
11311450,55437,Aplastodiscus cavicola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Aplastodiscus,cavicola,,,,"(Cruz and Peixoto, 1984)",Near Threatened,,3.1,Decreasing,Global
11313407,55450,Boana cipoensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,cipoensis,,,,"(B. Lutz, 1968)",Near Threatened,,3.1,Decreasing,Global
11343557,55695,Aplastodiscus weygoldti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Aplastodiscus,weygoldti,,,,"(Cruz and Peixoto, 1985)",Near Threatened,,3.1,Decreasing,Global
11374203,55825,Phrynomedusa appendiculata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Phrynomedusa,appendiculata,,,,"(Lutz, 1925)",Near Threatened,,3.1,Decreasing,Global
11393985,55924,Ololygon alcatraz,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,alcatraz,,,,"(B. Lutz, 1973)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
11403446,56001,Ololygon trapicheiroi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,trapicheiroi,,,,"(A. Lutz &amp; B. Lutz, 1954)",Near Threatened,,3.1,Decreasing,Global
11418199,56053,Xenohyla truncata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Xenohyla,truncata,,,,"(Izecksohn, 1959)",Near Threatened,,3.1,Decreasing,Global
11452255,56300,Adelophryne baturitensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Adelophryne,baturitensis,,,,"Hoogmoed, Borges &amp; Cascon, 1994",Vulnerable,B1ab(iii),3.1,Decreasing,Global
11452757,56302,Adelophryne maranguapensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Adelophryne,maranguapensis,,,,"Hoogmoed, Borges &amp; Cascon, 1994",Endangered,B1ab(iii),3.1,Decreasing,Global
11456623,56379,Cycloramphus semipalmatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,semipalmatus,,,,"(Miranda-Ribeiro, 1920)",Near Threatened,,3.1,Decreasing,Global
11464790,56340,Ceratophrys ornata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOPHRYIDAE,Ceratophrys,ornata,,,,"(Bell, 1843)",Near Threatened,,3.1,Decreasing,Global
11465382,56344,Crossodactylodes bokermanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Crossodactylodes,bokermanni,,,,"Peixoto, 1983",Near Threatened,,3.1,Decreasing,Global
11465530,56345,Crossodactylodes izecksohni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Crossodactylodes,izecksohni,,,,"Peixoto, 1983",Near Threatened,,3.1,Stable,Global
11467213,56355,Crossodactylus schmidti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLODIDAE,Crossodactylus,schmidti,,,,"Gallardo, 1961",Near Threatened,,3.1,Decreasing,Global
11467337,56361,Cycloramphus brasiliensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,brasiliensis,,,,"(Steindachner, 1864)",Near Threatened,,3.1,Decreasing,Global
11486386,56581,Ischnocnema epipeda,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Ischnocnema,epipeda,,,,"(Heyer, 1984)",Near Threatened,,3.1,Decreasing,Global
11529088,56740,Ischnocnema manezinho,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Ischnocnema,manezinho,,,,"(Garcia, 1996)",Near Threatened,,3.1,Decreasing,Global
11535175,56806,Ischnocnema oea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Ischnocnema,oea,,,,"(Heyer, 1984)",Near Threatened,,3.1,Decreasing,Global
11577140,57073,Euparkerella robusta,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Euparkerella,robusta,,,,"Izecksohn, 1988",Vulnerable,B1ab(iii),3.1,Decreasing,Global
11577252,57074,Euparkerella tridactyla,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Euparkerella,tridactyla,,,,"Izecksohn, 1988",Vulnerable,D2,3.1,Stable,Global
11585663,57192,Proceratophrys moratoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ODONTOPHRYNIDAE,Proceratophrys,moratoi,,,,"(Jim &amp; Caramaschi, 1980)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
11597601,57278,Physalaemus soaresi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Physalaemus,soaresi,,,,"Izecksohn, 1965",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
11598435,57281,Pleurodema bibroni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Pleurodema,bibroni,,,,"Tschudi, 1838",Near Threatened,,3.1,Decreasing,Global
11604080,57295,Proceratophrys bigibbosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ODONTOPHRYNIDAE,Proceratophrys,bigibbosa,,,,"(Peters, 1872)",Near Threatened,,3.1,Decreasing,Global
11607388,57240,Physalaemus atlanticus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Physalaemus,atlanticus,,,,"Haddad &amp; Sazima, 2004",Vulnerable,D2,3.1,Unknown,Global
11620407,57322,Rupirana cardosoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Rupirana,cardosoi,,,,"Heyer, 1999",Near Threatened,,3.1,Decreasing,Global
11628473,57372,Thoropa saxatilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Thoropa,saxatilis,,,,"Cocroft and Heyer, 1988",Near Threatened,,3.1,Decreasing,Global
11683690,57803,Dasypops schirchi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Dasypops,schirchi,,,,"Miranda-Ribeiro, 1924",Vulnerable,B1ab(iii),3.1,Decreasing,Global
11685140,57808,Elachistocleis erythrogaster,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Elachistocleis,erythrogaster,,,,"Kwet and Di-Bernardo, 1999",Near Threatened,,3.1,Decreasing,Global
12119218,5990,Cyanophrys bertha,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Cyanophrys,bertha,,,,"Jones, 1912",Vulnerable,B1+2c,2.3,,Global
12310195,60128,Rhinoptera bonasus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,bonasus,,,,"(Mitchill, 1815)",Near Threatened,,3.1,Unknown,Global
12318061,60202,Sphyrna tudes,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,tudes,,,,"(Valenciennes, 1822)",Vulnerable,A2ad+3d+4ad,3.1,Decreasing,Global
12318268,60203,Mustelus schmitti,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,schmitti,,,,"Springer, 1939",Endangered,A2bd+3bd+4bd,3.1,Decreasing,Global
12323052,60217,Carcharhinus perezi,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,perezi,,,,"(Poey, 1876)",Near Threatened,,3.1,Decreasing,Global
12323498,60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,,,,"(Müller &amp; Henle, 1839)",Critically Endangered,A2ad+3d+4ad,3.1,Decreasing,Global
12323765,60219,Carcharhinus signatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,signatus,,,,"(Poey, 1868)",Vulnerable,A2abd+3bd+4abd,3.1,Decreasing,Global
12411256,6088,Leptopanchax splendens,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Leptopanchax,splendens,,,,"(Myers, 1942)",Vulnerable,B1+2ac+3bd,2.3,,Global
12416027,6083,Simpsonichthys boitonei,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Simpsonichthys,boitonei,,,,"Carvalho, 1959",Vulnerable,B1+3bd,2.3,,Global
12417201,6084,Ophthalmolebias constanciae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Ophthalmolebias,constanciae,,,,"Myers, 1942",Vulnerable,B1+2ac+3bd,2.3,,Global
12462475,61398,Atlantoraja cyclophora,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,cyclophora,,,,"(Regan, 1903)",Vulnerable,A3bd+4bd,3.1,Decreasing,Global
12471946,61404,Diplobatis picta,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Diplobatis,picta,,,,"Palmer, 1950",Vulnerable,A2bd+3bd+4bd,3.1,Unknown,Global
12478303,61419,Zapteryx brevirostris,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,TRYGONORRHINIDAE,Zapteryx,brevirostris,,,,"(Müller &amp; Henle, 1841)",Vulnerable,A2ab+3b+4ab,3.1,Decreasing,Global
12537909,61770,Aplastodiscus eugenioi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Aplastodiscus,eugenioi,,,,"(Carvalho-e-Silva and Carvalho-e-Silva, 2005)",Near Threatened,,3.1,Unknown,Global
12557876,61805,Cycloramphus acangatan,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,acangatan,,,,"Verdade &amp; Rodrigues, 2003",Vulnerable,B1ab(iii),3.1,Stable,Global
12607686,63109,Rioraja agassizii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Rioraja,agassizii,,,,"(Müller &amp; Henle, 1841)",Vulnerable,A4d,3.1,Unknown,Global
12608554,63110,Atlantoraja platana,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,platana,,,,"(Günther, 1880)",Vulnerable,A4bd,3.1,Decreasing,Global
12611753,63116,Dipturus trachyderma,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,trachyderma,,,,"(Krefft &amp; Stehmann, 1975)",Vulnerable,A4bd,3.1,Decreasing,Global
12616691,63124,Dipturus mennii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,mennii,,,,"Gomes &amp; Paragó, 2001",Vulnerable,A4d,3.1,Unknown,Global
12624290,63153,Gymnura altavela,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,altavela,,,,"(Linnaeus, 1758)",Vulnerable,A2bd+4bd,3.1,Decreasing,Global
12791636,6631,Diplodon dunkerianus,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,HYRIIDAE,Diplodon,dunkerianus,,,,"Lea, 1857",Endangered,A1ae,2.3,,Global
